N,vol,price,time
2802,1.750667572021485e-01,8.200156195704983e+00,2.930400000000000e+05
2803,1.750762939453125e-01,8.199698601669374e+00,2.523360000000000e+05
2804,1.750667572021485e-01,8.200156791008579e+00,2.897280000000000e+05
2805,1.750762939453125e-01,8.199696649567647e+00,2.532960000000000e+05
2806,1.750667572021485e-01,8.200157382399398e+00,2.927520000000000e+05
2807,1.750762939453125e-01,8.199694698194518e+00,2.516960000000000e+05
2808,1.750667572021485e-01,8.200157969906936e+00,2.881600000000000e+05
2809,1.750762939453125e-01,8.199692747484638e+00,2.521280000000000e+05
2810,1.750667572021485e-01,8.200158553478248e+00,2.920320000000000e+05
2811,1.750762939453125e-01,8.199690797629165e+00,2.576960000000000e+05
2812,1.750667572021485e-01,8.200159133141433e+00,2.837120000000000e+05
2813,1.750762939453125e-01,8.199688848474537e+00,2.445440000000000e+05
2814,1.750667572021485e-01,8.200159708969579e+00,2.884480000000000e+05
2815,1.750762939453125e-01,8.199686899952095e+00,2.540480000000000e+05
2816,1.750667572021485e-01,8.200160280948120e+00,2.870880000000000e+05
2817,1.750762939453125e-01,8.199684952252923e+00,2.522240000000000e+05
2818,1.750667572021485e-01,8.200160849104925e+00,2.896640000000000e+05
2819,1.750766754150390e-01,8.199683005307548e+00,2.893280000000000e+05
2820,1.750667572021485e-01,8.200161413382666e+00,2.903680000000000e+05
2821,1.750766754150390e-01,8.199681059134527e+00,2.907360000000000e+05
2822,1.750667572021485e-01,8.200161973852579e+00,3.027040000000000e+05
2823,1.750766754150390e-01,8.199679113618364e+00,2.904480000000000e+05
2824,1.750667572021485e-01,8.200162530498204e+00,2.919680000000000e+05
2825,1.750766754150390e-01,8.199677168906687e+00,2.915520000000000e+05
2826,1.750667572021485e-01,8.200163083345792e+00,2.922560000000000e+05
2827,1.750766754150390e-01,8.199675224928374e+00,2.909280000000000e+05
2828,1.750667572021485e-01,8.200163632336368e+00,2.992000000000000e+05
2829,1.750766754150390e-01,8.199673281655633e+00,3.046400000000000e+05
2830,1.750667572021485e-01,8.200164177623831e+00,3.026400000000000e+05
2831,1.750766754150390e-01,8.199671339104329e+00,3.018880000000000e+05
2832,1.750667572021485e-01,8.200164719104277e+00,3.079040000000000e+05
2833,1.750766754150390e-01,8.199669397373997e+00,2.968320000000000e+05
2834,1.750667572021485e-01,8.200165256847640e+00,3.056000000000000e+05
2835,1.750766754150390e-01,8.199667456262221e+00,3.077920000000000e+05
2836,1.750667572021485e-01,8.200165790875444e+00,3.061280000000000e+05
2837,1.750770568847656e-01,8.199665516044128e+00,2.963520000000000e+05
2838,1.750667572021485e-01,8.200166321084476e+00,2.919520000000000e+05
2839,1.750770568847656e-01,8.199663576429165e+00,2.918080000000000e+05
2840,1.750663757324219e-01,8.200166847585221e+00,2.916320000000000e+05
2841,1.750770568847656e-01,8.199661637690250e+00,2.971040000000000e+05
2842,1.750663757324219e-01,8.200167370484646e+00,2.883680000000000e+05
2843,1.750770568847656e-01,8.199659699579190e+00,2.835520000000000e+05
2844,1.750663757324219e-01,8.200167889549402e+00,2.804800000000000e+05
2845,1.750770568847656e-01,8.199657762326821e+00,2.881920000000000e+05
2846,1.750663757324219e-01,8.200168404928517e+00,2.838720000000000e+05
2847,1.750770568847656e-01,8.199655825770440e+00,2.980960000000000e+05
2848,1.750663757324219e-01,8.200168916688700e+00,2.949440000000000e+05
2849,1.750770568847656e-01,8.199653889919826e+00,2.864160000000000e+05
2850,1.750663757324219e-01,8.200169424721663e+00,2.875840000000000e+05
2851,1.750770568847656e-01,8.199651954874538e+00,2.943520000000000e+05
2852,1.750663757324219e-01,8.200169929134141e+00,2.825280000000000e+05
2853,1.750770568847656e-01,8.199650020513863e+00,2.967520000000000e+05
2854,1.750663757324219e-01,8.200170429818202e+00,2.943680000000000e+05
2855,1.750770568847656e-01,8.199648086935579e+00,2.913120000000000e+05
2856,1.750663757324219e-01,8.200170926965857e+00,2.953600000000000e+05
2857,1.750774383544922e-01,8.199646154105338e+00,3.060480000000000e+05
2858,1.750663757324219e-01,8.200171420424981e+00,2.839040000000000e+05
2859,1.750774383544922e-01,8.199644222033486e+00,2.913440000000000e+05
2860,1.750663757324219e-01,8.200171910301426e+00,2.907680000000000e+05
2861,1.750774383544922e-01,8.199642290729511e+00,3.024480000000000e+05
2862,1.750663757324219e-01,8.200172396525730e+00,2.855680000000000e+05
2863,1.750774383544922e-01,8.199640360156543e+00,2.984000000000000e+05
2864,1.750663757324219e-01,8.200172879204942e+00,2.822400000000000e+05
2865,1.750774383544922e-01,8.199638430322533e+00,3.019680000000000e+05
2866,1.750663757324219e-01,8.200173358313064e+00,2.853600000000000e+05
2867,1.750774383544922e-01,8.199636501326209e+00,2.962880000000000e+05
2868,1.750663757324219e-01,8.200173833780841e+00,2.875040000000000e+05
2869,1.750774383544922e-01,8.199634572996640e+00,3.025760000000000e+05
2870,1.750663757324219e-01,8.200174305713359e+00,2.935680000000000e+05
2871,1.750774383544922e-01,8.199632645385520e+00,3.050720000000000e+05
2872,1.750663757324219e-01,8.200174774082594e+00,2.906880000000000e+05
2873,1.750774383544922e-01,8.199630718544105e+00,3.055680000000000e+05
2874,1.750663757324219e-01,8.200175238950129e+00,2.983040000000000e+05
2875,1.750778198242187e-01,8.199628792477409e+00,2.688640000000000e+05
2876,1.750663757324219e-01,8.200175700244218e+00,2.921920000000000e+05
2877,1.750778198242187e-01,8.199626867192643e+00,2.748160000000000e+05
2878,1.750663757324219e-01,8.200176158022865e+00,2.824960000000000e+05
2879,1.750778198242187e-01,8.199624942607368e+00,2.751040000000000e+05
2880,1.750663757324219e-01,8.200176612258474e+00,2.846720000000000e+05
2881,1.750778198242187e-01,8.199623018814432e+00,2.876800000000000e+05
2882,1.750663757324219e-01,8.200177063010903e+00,2.849280000000000e+05
2883,1.750778198242187e-01,8.199621095773924e+00,2.722240000000000e+05
2884,1.750663757324219e-01,8.200177510249166e+00,2.895040000000000e+05
2885,1.750778198242187e-01,8.199619173491497e+00,2.885760000000000e+05
2886,1.750663757324219e-01,8.200177954075302e+00,2.824320000000000e+05
2887,1.750778198242187e-01,8.199617251969958e+00,2.790720000000000e+05
2888,1.750663757324219e-01,8.200178394415008e+00,2.919680000000000e+05
2889,1.750778198242187e-01,8.199615331214503e+00,2.768960000000000e+05
2890,1.750663757324219e-01,8.200178831281761e+00,2.923840000000000e+05
2891,1.750778198242187e-01,8.199613411137955e+00,2.867200000000000e+05
2892,1.750663757324219e-01,8.200179264688812e+00,2.949120000000000e+05
2893,1.750778198242187e-01,8.199611491878137e+00,2.832960000000000e+05
2894,1.750663757324219e-01,8.200179694603834e+00,2.893440000000000e+05
2895,1.750778198242187e-01,8.199609573347622e+00,2.721280000000000e+05
2896,1.750663757324219e-01,8.200180121128186e+00,2.983040000000000e+05
2897,1.750782012939453e-01,8.199607655592011e+00,3.038720000000000e+05
2898,1.750663757324219e-01,8.200180544226793e+00,2.927360000000000e+05
2899,1.750782012939453e-01,8.199605738616015e+00,3.026240000000000e+05
2900,1.750663757324219e-01,8.200180963958193e+00,2.952320000000000e+05
2901,1.750782012939453e-01,8.199603822329260e+00,3.079360000000000e+05
2902,1.750663757324219e-01,8.200181380198650e+00,2.896320000000000e+05
2903,1.750782012939453e-01,8.199601906867331e+00,3.043840000000000e+05
2904,1.750663757324219e-01,8.200181793135695e+00,2.969600000000000e+05
2905,1.750782012939453e-01,8.199599992142630e+00,3.156800000000000e+05
2906,1.750663757324219e-01,8.200182202645697e+00,2.930560000000000e+05
2907,1.750782012939453e-01,8.199598078198576e+00,3.054080000000000e+05
2908,1.750663757324219e-01,8.200182608784909e+00,2.964480000000000e+05
2909,1.750782012939453e-01,8.199596164991418e+00,3.039040000000000e+05
2910,1.750663757324219e-01,8.200183011604658e+00,2.944000000000000e+05
2911,1.750782012939453e-01,8.199594252565062e+00,3.084160000000000e+05
2912,1.750663757324219e-01,8.200183411027204e+00,2.898880000000000e+05
2913,1.750785827636719e-01,8.199592340963772e+00,2.979840000000000e+05
2914,1.750663757324219e-01,8.200183807147500e+00,2.939840000000000e+05
2915,1.750785827636719e-01,8.199590429961322e+00,2.996480000000000e+05
2916,1.750663757324219e-01,8.200184199885619e+00,3.014720000000000e+05
2917,1.750785827636719e-01,8.199588519826941e+00,2.901760000000000e+05
2918,1.750663757324219e-01,8.200184589293993e+00,2.895680000000000e+05
2919,1.750785827636719e-01,8.199586610422690e+00,2.984000000000000e+05
2920,1.750663757324219e-01,8.200184975512130e+00,3.019840000000000e+05
2921,1.750785827636719e-01,8.199584701835660e+00,2.905920000000000e+05
2922,1.750663757324219e-01,8.200185358326070e+00,2.949760000000000e+05
2923,1.750785827636719e-01,8.199582793975074e+00,2.888640000000000e+05
2924,1.750663757324219e-01,8.200185737830196e+00,2.904960000000000e+05
2925,1.750785827636719e-01,8.199580886835784e+00,3.000000000000000e+05
2926,1.750663757324219e-01,8.200186114076310e+00,3.000960000000000e+05
2927,1.750785827636719e-01,8.199578980506512e+00,3.048640000000000e+05
2928,1.750659942626953e-01,8.200186486978765e+00,3.108480000000000e+05
2929,1.750785827636719e-01,8.199577074845941e+00,2.971200000000000e+05
2930,1.750659942626953e-01,8.200186856766697e+00,3.123840000000000e+05
2931,1.750785827636719e-01,8.199575170032169e+00,3.046080000000000e+05
2932,1.750659942626953e-01,8.200187223222857e+00,3.088320000000000e+05
2933,1.750785827636719e-01,8.199573266060048e+00,2.938880000000000e+05
2934,1.750659942626953e-01,8.200187586396067e+00,3.152320000000000e+05
2935,1.750789642333984e-01,8.199571362699059e+00,3.126080000000000e+05
2936,1.750659942626953e-01,8.200187946379575e+00,3.234560000000000e+05
2937,1.750789642333984e-01,8.199569460259553e+00,3.192000000000000e+05
2938,1.750659942626953e-01,8.200188303088042e+00,3.068480000000000e+05
2939,1.750789642333984e-01,8.199567558421304e+00,3.058240000000000e+05
2940,1.750659942626953e-01,8.200188656657202e+00,3.172160000000000e+05
2941,1.750789642333984e-01,8.199565657447081e+00,3.216960000000000e+05
2942,1.750659942626953e-01,8.200189006913446e+00,3.268480000000000e+05
2943,1.750789642333984e-01,8.199563757197495e+00,3.240640000000000e+05
2944,1.750659942626953e-01,8.200189354037844e+00,3.186240000000000e+05
2945,1.750789642333984e-01,8.199561857708286e+00,3.114240000000000e+05
2946,1.750659942626953e-01,8.200189697986529e+00,3.141760000000000e+05
2947,1.750789642333984e-01,8.199559959065725e+00,3.133760000000000e+05
2948,1.750659942626953e-01,8.200190038762820e+00,3.062400000000000e+05
2949,1.750789642333984e-01,8.199558061124979e+00,3.209280000000000e+05
2950,1.750659942626953e-01,8.200190376278213e+00,3.224640000000000e+05
2951,1.750789642333984e-01,8.199556163924621e+00,3.226240000000000e+05
2952,1.750659942626953e-01,8.200190710756512e+00,3.145280000000000e+05
2953,1.750793457031250e-01,8.199554267546203e+00,2.664000000000000e+05
2954,1.750659942626953e-01,8.200191041977334e+00,3.162560000000000e+05
2955,1.750793457031250e-01,8.199552371936514e+00,2.659840000000000e+05
2956,1.750659942626953e-01,8.200191370071277e+00,3.119360000000000e+05
2957,1.750793457031250e-01,8.199550477040674e+00,2.672640000000000e+05
2958,1.750659942626953e-01,8.200191695087989e+00,3.270080000000000e+05
2959,1.750793457031250e-01,8.199548582941018e+00,2.896320000000000e+05
2960,1.750659942626953e-01,8.200192016933519e+00,3.323200000000000e+05
2961,1.750793457031250e-01,8.199546689582338e+00,2.750080000000000e+05
2962,1.750659942626953e-01,8.200192335698357e+00,3.240000000000000e+05
2963,1.750793457031250e-01,8.199544797091427e+00,2.640320000000000e+05
2964,1.750659942626953e-01,8.200192651246839e+00,3.219200000000000e+05
2965,1.750793457031250e-01,8.199542905276536e+00,2.620480000000000e+05
2966,1.750659942626953e-01,8.200192963801157e+00,3.210560000000000e+05
2967,1.750793457031250e-01,8.199541014261772e+00,2.632960000000000e+05
2968,1.750659942626953e-01,8.200193273316136e+00,3.217600000000000e+05
2969,1.750793457031250e-01,8.199539123946922e+00,2.730880000000000e+05
2970,1.750659942626953e-01,8.200193579607738e+00,3.340480000000000e+05
2971,1.750793457031250e-01,8.199537234503715e+00,2.731520000000000e+05
2972,1.750659942626953e-01,8.200193882899887e+00,3.204480000000000e+05
2973,1.750793457031250e-01,8.199535345826787e+00,2.662720000000000e+05
2974,1.750659942626953e-01,8.200194183143342e+00,3.210240000000000e+05
2975,1.750797271728516e-01,8.199533457814510e+00,3.187840000000000e+05
2976,1.750659942626953e-01,8.200194480290188e+00,3.217280000000000e+05
2977,1.750797271728516e-01,8.199531570682762e+00,3.264640000000000e+05
2978,1.750659942626953e-01,8.200194774382071e+00,3.270400000000000e+05
2979,1.750797271728516e-01,8.199529684235410e+00,3.200320000000000e+05
2980,1.750659942626953e-01,8.200195065550655e+00,3.262720000000000e+05
2981,1.750797271728516e-01,8.199527798644178e+00,3.250880000000000e+05
2982,1.750659942626953e-01,8.200195353609368e+00,3.174720000000000e+05
2983,1.750797271728516e-01,8.199525913710435e+00,3.196160000000000e+05
2984,1.750659942626953e-01,8.200195638599173e+00,3.285440000000000e+05
2985,1.750797271728516e-01,8.199524029651576e+00,3.235840000000000e+05
2986,1.750659942626953e-01,8.200195920651348e+00,3.191040000000000e+05
2987,1.750797271728516e-01,8.199522146314305e+00,3.245440000000000e+05
2988,1.750659942626953e-01,8.200196199669643e+00,3.174080000000000e+05
2989,1.750797271728516e-01,8.199520263776872e+00,3.237760000000000e+05
2990,1.750659942626953e-01,8.200196475692193e+00,3.165120000000000e+05
2991,1.750797271728516e-01,8.199518382024081e+00,3.260160000000000e+05
2992,1.750659942626953e-01,8.200196748758971e+00,3.251840000000000e+05
2993,1.750801086425781e-01,8.199516500949745e+00,3.135360000000000e+05
2994,1.750659942626953e-01,8.200197018864724e+00,3.235200000000000e+05
2995,1.750801086425781e-01,8.199514620767330e+00,3.072640000000000e+05
2996,1.750659942626953e-01,8.200197285909157e+00,3.256640000000000e+05
2997,1.750801086425781e-01,8.199512741278816e+00,3.140480000000000e+05
2998,1.750659942626953e-01,8.200197550112621e+00,3.199360000000000e+05
2999,1.750801086425781e-01,8.199510862603457e+00,3.121920000000000e+05
3000,1.750659942626953e-01,8.200197811286957e+00,3.307520000000000e+05
3001,1.750801086425781e-01,8.199508984634223e+00,3.196800000000000e+05
3002,1.750659942626953e-01,8.200198069559583e+00,3.286400000000000e+05
3003,1.750801086425781e-01,8.199507107494405e+00,3.148800000000000e+05
3004,1.750659942626953e-01,8.200198324876739e+00,3.258880000000000e+05
3005,1.750801086425781e-01,8.199505231163243e+00,3.124160000000000e+05
3006,1.750659942626953e-01,8.200198577275547e+00,3.275840000000000e+05
3007,1.750801086425781e-01,8.199503355534079e+00,3.131840000000000e+05
3008,1.750659942626953e-01,8.200198826745341e+00,3.243840000000000e+05
3009,1.750801086425781e-01,8.199501480725777e+00,3.175360000000000e+05
3010,1.750659942626953e-01,8.200199073369294e+00,3.310080000000000e+05
3011,1.750801086425781e-01,8.199499606582366e+00,3.209280000000000e+05
3012,1.750659942626953e-01,8.200199317046291e+00,3.299200000000000e+05
3013,1.750804901123047e-01,8.199497733317694e+00,3.357120000000000e+05
3014,1.750659942626953e-01,8.200199557855745e+00,3.292800000000000e+05
3015,1.750804901123047e-01,8.199495860817311e+00,3.274560000000000e+05
3016,1.750659942626953e-01,8.200199795697859e+00,3.319040000000000e+05
3017,1.750804901123047e-01,8.199493989019409e+00,3.285440000000000e+05
3018,1.750659942626953e-01,8.200200030743263e+00,3.305600000000000e+05
3019,1.750804901123047e-01,8.199492118134184e+00,3.335360000000000e+05
3020,1.750659942626953e-01,8.200200262891157e+00,3.310400000000000e+05
3021,1.750804901123047e-01,8.199490247909234e+00,3.477120000000000e+05
3022,1.750659942626953e-01,8.200200492264115e+00,3.345600000000000e+05
3023,1.750804901123047e-01,8.199488378559520e+00,3.491200000000000e+05
3024,1.750659942626953e-01,8.200200718715546e+00,3.338560000000000e+05
3025,1.750804901123047e-01,8.199486509922513e+00,3.430400000000000e+05
3026,1.750659942626953e-01,8.200200942322445e+00,3.383040000000000e+05
3027,1.750804901123047e-01,8.199484642025263e+00,3.414080000000000e+05
3028,1.750659942626953e-01,8.200201163074560e+00,3.480320000000000e+05
3029,1.750804901123047e-01,8.199482774891885e+00,3.204160000000000e+05
3030,1.750659942626953e-01,8.200201381048505e+00,3.162240000000000e+05
3031,1.750808715820313e-01,8.199480908549024e+00,3.075840000000000e+05
3032,1.750659942626953e-01,8.200201596140877e+00,3.416000000000000e+05
3033,1.750808715820313e-01,8.199479043020455e+00,2.956800000000000e+05
3034,1.750659942626953e-01,8.200201808520466e+00,3.190080000000000e+05
3035,1.750808715820313e-01,8.199477178284093e+00,3.034240000000000e+05
3036,1.750659942626953e-01,8.200202018035723e+00,3.222400000000000e+05
3037,1.750808715820313e-01,8.199475314317729e+00,2.966080000000000e+05
3038,1.750659942626953e-01,8.200202224765173e+00,3.281920000000000e+05
3039,1.750808715820313e-01,8.199473451098857e+00,2.963520000000000e+05
3040,1.750659942626953e-01,8.200202428691826e+00,3.316480000000000e+05
3041,1.750808715820313e-01,8.199471588604894e+00,3.019840000000000e+05
3042,1.750659942626953e-01,8.200202629849025e+00,3.223360000000000e+05
3043,1.750808715820313e-01,8.199469726950538e+00,3.055040000000000e+05
3044,1.750659942626953e-01,8.200202828219613e+00,3.186880000000000e+05
3045,1.750808715820313e-01,8.199467866067343e+00,3.223360000000000e+05
3046,1.750659942626953e-01,8.200203023927235e+00,3.512960000000000e+05
3047,1.750808715820313e-01,8.199466005978490e+00,3.508800000000000e+05
